x,y,z,q0,q1,q2,q3,Timestamp,Id. Packet
1.40019583702087,-2.76309084892273,0.0562478750944138,-0.00801610946655273,-0.126083299517632,0.0145200015977025,-0.991881012916565,3408443410000,7733
1.40019488334656,-2.76329207420349,0.0562394186854362,-0.00829744338989258,-0.126064389944077,0.0145814968273044,-0.991880178451538,3408448410000,7733
1.40018928050995,-2.76351976394653,0.0562313012778759,-0.00863364338874817,-0.126059010624886,0.0146498177200556,-0.991877019405365,3408453410000,7734
1.40017700195312,-2.76376581192017,0.0562240444123745,-0.00901851058006287,-0.126046016812325,0.0147034972906113,-0.991874396800995,3408458410000,7734
1.40016150474548,-2.76402759552002,0.0562192723155022,-0.00943049788475037,-0.126042440533638,0.0147486804053187,-0.99187034368515,3408463410000,7734
1.40014111995697,-2.76430320739746,0.0562201328575611,-0.00986006855964661,-0.126028776168823,0.0147851705551147,-0.991867423057556,3408468410000,7735
1.40011358261108,-2.76459527015686,0.0562287792563438,-0.010314404964447,-0.126004561781883,0.0148147074505687,-0.991865396499634,3408473410000,7735
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.40007793903351,-2.76491546630859,0.0562421530485153,-0.0108060240745544,-0.125963762402534,0.0148640060797334,-0.991864562034607,3408478410000,7735
1.40003407001495,-2.76526784896851,0.0562566444277763,-0.0113329887390137,-0.125899195671082,0.0149416998028755,-0.991865754127502,3408483410000,7736
1.39998555183411,-2.76564502716064,0.0562707707285881,-0.0118924081325531,-0.125832095742226,0.0150225702673197,-0.99186646938324,3408488410000,7736
1.39993286132812,-2.76604580879211,0.0562826097011566,-0.0124765634536743,-0.125751331448555,0.0151238758116961,-0.991868019104004,3408493410000,7736
1.3998783826828,-2.76646327972412,0.0562919452786446,-0.013088196516037,-0.12567737698555,0.015217486768961,-0.991868138313293,3408498410000,7737
1.39982724189758,-2.76689648628235,0.0562927648425102,-0.0137223899364471,-0.125636145472527,0.0153092890977859,-0.991863369941711,3408503410000,7737
1.39977836608887,-2.76735162734985,0.0562816858291626,-0.014385312795639,-0.125610053539276,0.0154057685285807,-0.99185574054718,3408508459000,7737
1.39973425865173,-2.76781845092773,0.056258037686348,-0.0150706171989441,-0.125633284449577,0.0155040696263313,-0.99184113740921,3408513410000,7738
1.39968872070312,-2.76831769943237,0.0562240704894066,-0.0158008933067322,-0.125688642263412,0.015613155439496,-0.991821050643921,3408518459000,7738
1.39963948726654,-2.76882910728455,0.056188091635704,-0.0165523886680603,-0.125754296779633,0.0157261621206999,-0.991798639297485,3408523410000,7738
1.39958465099335,-2.76936626434326,0.0561501458287239,-0.017342209815979,-0.125832334160805,0.0158442258834839,-0.991773366928101,3408528410000,7742
1.39951920509338,-2.76992511749268,0.0561134293675423,-0.0181603729724884,-0.125889793038368,0.0159762930124998,-0.991749286651611,3408533410000,7742
1.39943933486938,-2.770587682724,0.0561069697141647,-0.0189926326274872,-0.125930741429329,0.0161092597991228,-0.991726398468018,3408538410000,7742
1.39934396743774,-2.77130937576294,0.0561210215091705,-0.0198502838611603,-0.125940233469009,0.0162453968077898,-0.991706132888794,3408543410000,7743
1.39923238754272,-2.77204871177673,0.0561478286981583,-0.0207450389862061,-0.125927656888962,0.016378004103899,-0.991687297821045,3408548410000,7743
1.39910578727722,-2.77280449867249,0.0561860427260399,-0.0216764509677887,-0.125897660851479,0.0165051277726889,-0.991669058799744,3408553410000,7743
1.39896512031555,-2.7735743522644,0.0562334731221199,-0.0226422846317291,-0.12584388256073,0.0166212469339371,-0.991652369499207,3408558410000,7744
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.39881420135498,-2.77435874938965,0.0562888160347939,-0.0236391723155975,-0.125774651765823,0.0167331341654062,-0.991636037826538,3408563410000,7744
1.39865589141846,-2.77515840530396,0.0563506484031677,-0.0246627032756805,-0.125689506530762,0.0168428383767605,-0.991620063781738,3408568410000,7744
1.3984888792038,-2.77597451210022,0.0564180612564087,-0.0257113575935364,-0.125595152378082,0.0169555116444826,-0.991603374481201,3408573410000,7745
1.39831793308258,-2.77680826187134,0.056485190987587,-0.0267909467220306,-0.125514194369316,0.0170680172741413,-0.991583108901978,3408578410000,7745
1.39814412593842,-2.77766227722168,0.0565471202135086,-0.0279049873352051,-0.125451683998108,0.0171859581023455,-0.991558313369751,3408583410000,7745
1.39796888828278,-2.77853560447693,0.0566043332219124,-0.0290569961071014,-0.125414997339249,0.0173018649220467,-0.991527795791626,3408588410000,7746
1.39779078960419,-2.77943205833435,0.0566584095358849,-0.0302349925041199,-0.125387236475945,0.0174312740564346,-0.991493821144104,3408593410000,7746
1.39760625362396,-2.78034806251526,0.0567122809588909,-0.0314508080482483,-0.125362366437912,0.017561299726367,-0.991456866264343,3408598410000,7746
1.3974175453186,-2.78128051757812,0.0567639842629433,-0.0327040255069733,-0.125353947281837,0.0176842473447323,-0.991415202617645,3408603410000,7747
1.39722204208374,-2.78223061561584,0.0568151399493217,-0.0339808166027069,-0.125335082411766,0.0178091488778591,-0.991372406482697,3408608410000,7747
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.39701819419861,-2.78319549560547,0.0568684004247189,-0.0352935492992401,-0.12531490623951,0.0179248135536909,-0.991327047348022,3408613410000,7747
1.39680314064026,-2.78417682647705,0.0569246150553226,-0.0366454124450684,-0.125278457999229,0.018031295388937,-0.991280555725098,3408618410000,7748
1.3965756893158,-2.78517842292786,0.0569856986403465,-0.0380292236804962,-0.125224024057388,0.0181454196572304,-0.991233348846436,3408623410000,7748
1.39633691310883,-2.78619885444641,0.0570498257875443,-0.0394518971443176,-0.125159993767738,0.0182579513639212,-0.991183757781982,3408628410000,7748
1.39608728885651,-2.78723812103271,0.0571149326860905,-0.0409049093723297,-0.1250851303339,0.0183713734149933,-0.991132199764252,3408633410000,7749
1.39582872390747,-2.78829860687256,0.0571804568171501,-0.0423978269100189,-0.125006169080734,0.0184913519769907,-0.991077184677124,3408638410000,7749
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.39556121826172,-2.78937649726868,0.0572456642985344,-0.0439246892929077,-0.124922715127468,0.0186106450855732,-0.991018950939178,3408643410000,7749
1.39528548717499,-2.7904679775238,0.0573129206895828,-0.0454875230789185,-0.124849364161491,0.0187180172652006,-0.990955710411072,3408648410000,7750
1.39500272274017,-2.79157662391663,0.0573812797665596,-0.0470811724662781,-0.124781563878059,0.0188314784318209,-0.990887641906738,3408653410000,7750
1.39471280574799,-2.79270219802856,0.0574491918087006,-0.0487047731876373,-0.124709196388721,0.018945224583149,-0.990816056728363,3408658410000,7750
1.39441692829132,-2.7938437461853,0.0575147271156311,-0.0503659248352051,-0.124651372432709,0.0190540459007025,-0.990738272666931,3408663410000,7751
1.39410996437073,-2.79501509666443,0.0575798228383064,-0.0520778596401215,-0.124594308435917,0.0191688537597656,-0.990654706954956,3408668459000,7751
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.39379513263702,-2.79619336128235,0.0576482824981213,-0.0538119673728943,-0.124539196491241,0.0192815028131008,-0.990566790103912,3408673459000,7751
1.39346981048584,-2.79738926887512,0.0577189326286316,-0.0555799603462219,-0.12447814643383,0.0194049086421728,-0.990474343299866,3408678459000,7752
1.39313590526581,-2.79859733581543,0.0577900409698486,-0.0573735535144806,-0.124410085380077,0.019515385851264,-0.990378499031067,3408683460000,7752
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.39279472827911,-2.79982209205627,0.057860191911459,-0.0591858923435211,-0.124339997768402,0.0196386259049177,-0.99027818441391,3408688459000,7752
1.39244186878204,-2.80106401443481,0.0579303801059723,-0.0610236525535583,-0.124250844120979,0.019773805513978,-0.990175127983093,3408693460000,7753
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.39207828044891,-2.80231857299805,0.0580019503831863,-0.0628962516784668,-0.124170295894146,0.0198990926146507,-0.990065574645996,3408698460000,7753
1.39171051979065,-2.80357575416565,0.0580708608031273,-0.0647761523723602,-0.124096214771271,0.0200286712497473,-0.989951014518738,3408703411000,7753
1.39133238792419,-2.80486464500427,0.0581361949443817,-0.0666975677013397,-0.124017901718616,0.020180307328701,-0.989830136299133,3408708411000,7754
1.39094567298889,-2.80618023872375,0.0581971108913422,-0.0686616897583008,-0.123958609998226,0.0203334540128708,-0.989700198173523,3408713460000,7754
1.39055848121643,-2.80749583244324,0.0582524947822094,-0.0706230103969574,-0.123911924660206,0.020492197945714,-0.989564776420593,3408718460000,7754
1.39016544818878,-2.80882716178894,0.0583063811063766,-0.0726005733013153,-0.123869024217129,0.0206620208919048,-0.989423394203186,3408723460000,7755
1.3897659778595,-2.8101806640625,0.058356449007988,-0.0745940208435059,-0.123830430209637,0.0208656210452318,-0.989275693893433,3408728460000,7755
1.38935852050781,-2.8115508556366,0.0584016852080822,-0.076605498790741,-0.123803518712521,0.0210871268063784,-0.989120602607727,3408733460000,7755
1.38894355297089,-2.81293535232544,0.0584434978663921,-0.0786392688751221,-0.123778089880943,0.0213194787502289,-0.988959193229675,3408738460000,7757
1.38860154151917,-2.81424260139465,0.0584587603807449,-0.0806806087493896,-0.123741574585438,0.0215614531189203,-0.988794088363647,3408743460000,7757
1.38828790187836,-2.8155198097229,0.0584603399038315,-0.0827247798442841,-0.123714782297611,0.0218219794332981,-0.988622844219208,3408748460000,7757
1.38796854019165,-2.81680083274841,0.0584601983428001,-0.084774374961853,-0.123684585094452,0.0220743268728256,-0.988447368144989,3408753460000,7758
1.3876439332962,-2.81809139251709,0.0584593117237091,-0.0868291854858398,-0.123637981712818,0.022346368059516,-0.988268733024597,3408758460000,7758
1.38731789588928,-2.81939172744751,0.0584542080760002,-0.0888932347297668,-0.123603954911232,0.0226261653006077,-0.988083004951477,3408763460000,7758
1.38699007034302,-2.82070231437683,0.0584424212574959,-0.0909538567066193,-0.123583287000656,0.0229393802583218,-0.987890839576721,3408768460000,7759
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.3866640329361,-2.82201099395752,0.0584257431328297,-0.093027651309967,-0.123584434390068,0.0232444852590561,-0.987690448760986,3408773460000,7759
1.3863433599472,-2.82331538200378,0.0584035255014896,-0.0950908958911896,-0.123594433069229,0.0235420800745487,-0.987485647201538,3408778460000,7759
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.38602936267853,-2.82460618019104,0.0583758167922497,-0.0971100926399231,-0.123620122671127,0.0238554738461971,-0.987278401851654,3408783411000,7760
1.38570857048035,-2.82591819763184,0.0583428889513016,-0.0991590321063995,-0.12366346269846,0.0241848286241293,-0.987061262130737,3408788460000,7760
1.38539016246796,-2.82719755172729,0.0583106577396393,-0.101167410612106,-0.123712234199047,0.0245019979774952,-0.986843585968018,3408793411000,7760
1.38506257534027,-2.82849788665771,0.0582775957882404,-0.103211492300034,-0.123766042292118,0.024833245202899,-0.986616790294647,3408798460000,7761
1.38473188877106,-2.8297746181488,0.0582465082406998,-0.105221301317215,-0.123805291950703,0.0251574665307999,-0.986391305923462,3408803460000,7761
1.38439631462097,-2.83103680610657,0.0582179948687553,-0.107212454080582,-0.123840309679508,0.0254797376692295,-0.986164212226868,3408808460000,7761
1.38405203819275,-2.83228302001953,0.0581938400864601,-0.109187006950378,-0.123848907649517,0.0257985815405846,-0.985938131809235,3408813460000,7762
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.38370132446289,-2.83351182937622,0.0581742078065872,-0.111145794391632,-0.123850099742413,0.0261103753000498,-0.985710859298706,3408818460000,7762
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.38334667682648,-2.83470582962036,0.0581602826714516,-0.113069653511047,-0.12382710725069,0.0264018028974533,-0.985487222671509,3408823411000,7762
1.38298010826111,-2.83589863777161,0.0581528693437576,-0.115017473697662,-0.12379639595747,0.0266736820340157,-0.985258340835571,3408828460000,7763
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.38261139392853,-2.83705830574036,0.0581515282392502,-0.116929918527603,-0.123752005398273,0.0269338600337505,-0.985031723976135,3408833460000,7763
1.38223910331726,-2.83819460868835,0.058155782520771,-0.118816763162613,-0.123699881136417,0.0271878596395254,-0.984805464744568,3408838460000,7763
1.38186681270599,-2.83930563926697,0.0581627190113068,-0.12068110704422,-0.123643085360527,0.0274265799671412,-0.984579265117645,3408843460000,7764
1.38149619102478,-2.84039306640625,0.0581696555018425,-0.12251028418541,-0.123580530285835,0.0276632402092218,-0.984354615211487,3408848460000,7764
1.3811331987381,-2.8414454460144,0.0581758245825768,-0.124301135540009,-0.123533003032207,0.0278821121901274,-0.984129786491394,3408853411000,7764
1.38076901435852,-2.8424859046936,0.0581810921430588,-0.126079469919205,-0.123485840857029,0.0281020440161228,-0.983903229236603,3408858411000,7765
1.38040995597839,-2.84350562095642,0.0581848993897438,-0.127827197313309,-0.123454481363297,0.028327964246273,-0.983675122261047,3408863411000,7765
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.38005208969116,-2.84451127052307,0.0581884570419788,-0.129561305046082,-0.123422339558601,0.0285540670156479,-0.983445763587952,3408868460000,7765
1.37970626354218,-2.84547162055969,0.0581933744251728,-0.131228506565094,-0.123384736478329,0.0287706051021814,-0.983223080635071,3408873411000,7766
1.37935876846313,-2.84642386436462,0.0581989698112011,-0.132886081933975,-0.123336143791676,0.0289866868406534,-0.983000159263611,3408878460000,7766
1.37902283668518,-2.84732913970947,0.0582056529819965,-0.134468466043472,-0.123286090791225,0.0291860718280077,-0.98278534412384,3408883411000,7766
1.3786895275116,-2.84821701049805,0.058211550116539,-0.136035442352295,-0.123240493237972,0.0293884389102459,-0.982569336891174,3408888411000,7767
1.37836158275604,-2.84907627105713,0.0582171455025673,-0.137573152780533,-0.123196460306644,0.0295720249414444,-0.982355117797852,3408893411000,7767
1.37804079055786,-2.84991216659546,0.0582202263176441,-0.139073729515076,-0.123160891234875,0.0297678429633379,-0.982142448425293,3408898411000,7767
1.37772977352142,-2.85071921348572,0.0582216419279575,-0.140532702207565,-0.123116202652454,0.0299556721001863,-0.981934666633606,3408903411000,7768
1.37621283531189,-2.85551357269287,0.057817816734314,-0.142191648483276,-0.122933574020863,0.0303475726395845,-0.981706619262695,3408908460000,7768
1.37587904930115,-2.85628128051758,0.0578128695487976,-0.143558204174042,-0.122879706323147,0.0305190682411194,-0.981509149074554,3408913460000,7768
1.37555682659149,-2.85701751708984,0.0578043684363365,-0.144878178834915,-0.122838072478771,0.0306831281632185,-0.9813152551651,3408918460000,7769
1.37524676322937,-2.85772085189819,0.0577923208475113,-0.146154969930649,-0.122804239392281,0.0308315325528383,-0.981125473976135,3408923460000,7769
1.37494945526123,-2.85839056968689,0.0577769577503204,-0.147403210401535,-0.122792981564999,0.0309659522026777,-0.98093593120575,3408928460000,7769
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.37466967105865,-2.85902261734009,0.0577585771679878,-0.14859077334404,-0.12280447781086,0.0310869719833136,-0.98075145483017,3408933411000,7770
1.37439906597137,-2.85963582992554,0.0577389523386955,-0.149735420942307,-0.122811369597912,0.0312225334346294,-0.98057222366333,3408938411000,7770
1.374143242836,-2.86022043228149,0.0577199049293995,-0.150840699672699,-0.122825726866722,0.0313553027808666,-0.980396807193756,3408943411000,7770
1.37377500534058,-2.86081004142761,0.057720884680748,-0.151895135641098,-0.12281247228384,0.0314879007637501,-0.98023134469986,3408948411000,7772
1.3733606338501,-2.86138582229614,0.0577332340180874,-0.152893662452698,-0.122784465551376,0.0316292345523834,-0.980075061321259,3408953411000,7772
1.37295842170715,-2.86192631721497,0.0577494762837887,-0.153838366270065,-0.122742183506489,0.0317547246813774,-0.979928374290466,3408958411000,7772
1.37256741523743,-2.86243224143982,0.0577702820301056,-0.154732793569565,-0.122688502073288,0.0318719334900379,-0.979790568351746,3408963411000,7773
1.37218964099884,-2.86290216445923,0.0577942952513695,-0.155582398176193,-0.122628971934319,0.0319714471697807,-0.979660153388977,3408968411000,7773
1.37182605266571,-2.86333656311035,0.0578198209404945,-0.156382769346237,-0.122575260698795,0.032058697193861,-0.979536592960358,3408973411000,7773
1.3714771270752,-2.86373996734619,0.0578443668782711,-0.157139480113983,-0.122533448040485,0.0321300774812698,-0.979418396949768,3408978460000,7774
1.37115252017975,-2.86410331726074,0.0578667111694813,-0.157832443714142,-0.122496761381626,0.0321881584823132,-0.979309678077698,3408983411000,7774
1.3708438873291,-2.86443948745728,0.0578864924609661,-0.158480197191238,-0.122477486729622,0.0322414562106133,-0.979205727577209,3408988411000,7774
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.37055206298828,-2.86474847793579,0.0579024776816368,-0.159073650836945,-0.122457981109619,0.032299879938364,-0.9791100025177,3408993411000,7775
1.37027955055237,-2.86502933502197,0.0579151473939419,-0.159610688686371,-0.12244688719511,0.0323560312390327,-0.979022145271301,3408998411000,7775
1.37002503871918,-2.86528301239014,0.0579250827431679,-0.160090953111649,-0.122437462210655,0.0324166268110275,-0.97894287109375,3409003411000,7775
1.36978673934937,-2.86550688743591,0.0579349175095558,-0.160513132810593,-0.122425004839897,0.0324772447347641,-0.978873252868652,3409008411000,7776
1.36956512928009,-2.86570382118225,0.0579440034925938,-0.160875052213669,-0.122404158115387,0.0325510613620281,-0.978814005851746,3409013411000,7776
1.36936283111572,-2.8658664226532,0.0579527840018272,-0.161184996366501,-0.122386537492275,0.032612107694149,-0.978763222694397,3409018411000,7776
1.36918199062347,-2.86599111557007,0.0579599924385548,-0.161437094211578,-0.122381299734116,0.0326510407030582,-0.978721022605896,3409023411000,7777
1.369020819664,-2.86607956886292,0.057965524494648,-0.161622047424316,-0.122372709214687,0.0326832607388496,-0.978690445423126,3409028411000,7777
1.36888158321381,-2.86613464355469,0.0579687245190144,-0.161748290061951,-0.122377157211304,0.0327128730714321,-0.978668093681335,3409033411000,7777
1.36876249313354,-2.86615204811096,0.0579709187150002,-0.161827743053436,-0.122382417321205,0.0327160619199276,-0.978654146194458,3409038411000,7778
1.36866390705109,-2.86613535881042,0.0579729862511158,-0.161855310201645,-0.122398719191551,0.0327114351093769,-0.978647708892822,3409043411000,7778
1.3685849905014,-2.86608386039734,0.0579768121242523,-0.161824911832809,-0.122416973114014,0.0326910130679607,-0.978651165962219,3409048411000,7778
1.36852443218231,-2.86599922180176,0.0579849854111671,-0.161740452051163,-0.122441165149212,0.0326522663235664,-0.978663444519043,3409053411000,7779
1.36847925186157,-2.86589074134827,0.0579976961016655,-0.16161173582077,-0.122458294034004,0.0326090082526207,-0.978683948516846,3409058411000,7779
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.36844372749329,-2.86576843261719,0.0580158829689026,-0.161448091268539,-0.122455239295959,0.0325679406523705,-0.978712737560272,3409063411000,7779
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.36841428279877,-2.86564135551453,0.0580378025770187,-0.161276787519455,-0.122445151209831,0.0325273871421814,-0.978743553161621,3409068411000,7780
1.36838603019714,-2.86551809310913,0.0580624714493752,-0.161114245653152,-0.122416749596596,0.0324858129024506,-0.978775262832642,3409073411000,7780
1.36835741996765,-2.86540651321411,0.0580887272953987,-0.160989880561829,-0.122387744486332,0.0324303992092609,-0.978801250457764,3409078411000,7780
1.36832439899445,-2.86531543731689,0.0581139996647835,-0.160907536745071,-0.12235115468502,0.0323747023940086,-0.978821158409119,3409083411000,7781
1.36828720569611,-2.86524963378906,0.0581366047263145,-0.160876989364624,-0.122325912117958,0.0323201417922974,-0.978831112384796,3409088411000,7781
1.36824452877045,-2.86521244049072,0.0581541731953621,-0.160891354084015,-0.122307382524014,0.0322739258408546,-0.978832602500916,3409093411000,7781
1.36819648742676,-2.8652069568634,0.0581666678190231,-0.160948932170868,-0.122300162911415,0.0322456881403923,-0.978824973106384,3409098411000,7782
1.36814510822296,-2.86523151397705,0.0581703186035156,-0.16103857755661,-0.122313216328621,0.0322450324892998,-0.978808581829071,3409103411000,7782
1.36809182167053,-2.86527872085571,0.0581636279821396,-0.161153167486191,-0.122345380485058,0.0322587713599205,-0.978785276412964,3409108411000,7782
1.36804151535034,-2.86534214019775,0.0581469759345055,-0.16127222776413,-0.122403860092163,0.0322912037372589,-0.978757262229919,3409113411000,7783
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.36799669265747,-2.86541152000427,0.0581243708729744,-0.161385744810104,-0.122474037110806,0.0323245525360107,-0.978728652000427,3409118411000,7783
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.3679575920105,-2.86547541618347,0.0581017509102821,-0.161489248275757,-0.122562564909458,0.0323351472616196,-0.978700220584869,3409123411000,7783
1.36792087554932,-2.86553335189819,0.0580810606479645,-0.161569178104401,-0.122652873396873,0.0323336385190487,-0.978675723075867,3409128411000,7784
1.36788153648376,-2.86558794975281,0.058067362755537,-0.161629557609558,-0.122730232775211,0.0323286131024361,-0.978656232357025,3409133411000,7784
1.36783123016357,-2.86564970016479,0.0580626353621483,-0.161676317453384,-0.122780174016953,0.0323306396603584,-0.978642225265503,3409138460000,7784
1.36776185035706,-2.86572670936584,0.0580670088529587,-0.161733269691467,-0.122787430882454,0.0323544479906559,-0.978631138801575,3409143411000,7789
1.36767399311066,-2.86581921577454,0.0580786056816578,-0.161829471588135,-0.122781351208687,0.0323719941079617,-0.978615343570709,3409148411000,7789
1.36765396595001,-2.86591720581055,0.0580855123698711,-0.161956965923309,-0.122745893895626,0.0323820523917675,-0.978598356246948,3409153411000,7789
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.36766111850739,-2.86601996421814,0.05809286236763,-0.1620934009552,-0.12270375341177,0.0323858596384525,-0.978580951690674,3409158411000,7790
1.36765694618225,-2.86613631248474,0.0581038221716881,-0.162236362695694,-0.122649617493153,0.0323952734470367,-0.978563785552979,3409163411000,7790
1.36764001846313,-2.86627101898193,0.0581170506775379,-0.162407636642456,-0.122592471539974,0.0324202850461006,-0.978541672229767,3409168411000,7790
1.36761093139648,-2.86642336845398,0.0581313744187355,-0.162627607584,-0.122545473277569,0.0324395895004272,-0.97851037979126,3409173411000,7791
1.36757028102875,-2.86659336090088,0.058147344738245,-0.162889391183853,-0.122503250837326,0.0324700772762299,-0.978471159934998,3409178411000,7791
1.36752307415009,-2.86677527427673,0.0581644400954247,-0.163173109292984,-0.122469075024128,0.0324935391545296,-0.978427290916443,3409183411000,7791
